,Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,datetime,month,hour
2274,20150383,21983,2015,10/2/2015 6:08 PM,300,"PLAINS PIPELINE, L.P.",COLORADO CITY MESA,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,COLORADO CITY,SCURRY,TX,32.53198,-100.83048,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,4.0,0.0,4.0,0.0,NO,NO,YES,10/2/2015 18:08,10/3/2015 14:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8407.0,200.0,0.0,3000.0,0.0,0.0,11607,2015-10-02 18:08:00,10,18
2275,20150384,20864,2015,10/4/2015 10:30 AM,31684,PHILLIPS 66 PIPELINE LLC,BEAUMONT TERMINAL,ONSHORE,TANK,CRUDE OIL,0,0,NEDERLAND,JEFFERSON,TX,29.99103,-93.989175,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.38,0.0,0.38,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,25.0,0.0,500.0,500.0,0.0,3025,2015-10-04 10:30:00,10,10
2276,20150387,21116,2015,10/5/2015 11:18 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,NORTH PORT ARTHUR TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,PORT ARTHUR,JEFFERSON,TX,29.91125,-94.010521,INCORRECT OPERATION,INCORRECT INSTALLATION,0.2,0.0,0.2,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130319.0,22.0,0.0,0.0,43000.0,0.0,1173341,2015-10-05 11:18:00,10,11
2277,20150389,20870,2015,10/6/2015 9:40 PM,26125,CALNEV PIPELINE CO,BAKER PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,BAKER,SAN BERNARDINO,CA,35.276957,-116.021774,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.2,0.0,0.2,0.0,NO,NO,YES,10/6/2015 19:12,10/7/2015 1:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,13.0,0.0,1000.0,0.0,0.0,11013,2015-10-06 21:40:00,10,21
2278,20150391,21045,2015,10/7/2015 9:30 AM,22855,"KOCH PIPELINE COMPANY, L.P.",PORT NECHES TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,CYCLOHEXANE,PORT NECHES,JEFFERSON,TX,29.978557,-93.936008,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,2.38,0.0,1.0,1.38,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,133159.0,0.0,0.0,133479,2015-10-07 09:30:00,10,9
2279,20150392,20878,2015,10/7/2015 2:00 PM,300,"PLAINS PIPELINE, L.P.",AREPI,ONSHORE,TANK,CRUDE OIL,0,0,EVANSTON,UINTA,WY,41.056079,-111.043003,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.15,0.0,0.15,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,56,2015-10-07 14:00:00,10,14
2280,20150382,21272,2015,10/7/2015 4:00 PM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE CO. MUSH CREEK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,0,WESTON,WY,43.78913,-104.41707,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,8.0,0.0,7.5,0.5,NO,NO,YES,10/7/2015 16:05,10/8/2015 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,390.0,0.0,0.0,410,2015-10-07 16:00:00,10,16
2281,20150386,20866,2015,10/8/2015 5:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ATEX,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,CANONSBURG,WASHINGTON,PA,40.262939,-80.263559,INCORRECT OPERATION,INCORRECT VALVE POSITION,5.0,0.0,0.0,5.0,NO,NO,YES,10/8/2015 17:20,10/12/2015 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40,2015-10-08 17:20:00,10,17
2282,20150393,20879,2015,10/9/2015 7:25 AM,300,"PLAINS PIPELINE, L.P.",EUCUTTA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,HEIDELBERG,WAYNE,MS,31.8198,-88.9038,CORROSION,INTERNAL,4.0,0.0,4.0,0.0,NO,NO,YES,10/9/2015 7:25,10/9/2015 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,0.0,2359,2015-10-09 07:25:00,10,7
2283,20150439,20951,2015,10/10/2015 10:40 AM,6911,GULF STATE PIPELINE CO INC,GULF STATES PIPELINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NATURAL GASOLINE,0,JASPER,TX,30.294432,-94.111877,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,15.0,0.0,15.0,0.0,NO,NO,YES,10/10/2015 10:40,10/10/2015 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,1000.0,3200.0,0.0,4350,2015-10-10 10:40:00,10,10
2284,20160347,21793,2015,10/11/2015 1:41 AM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,0,0,0,WESTON,WY,43.788025,-104.4166,CORROSION,EXTERNAL,0.12,0.0,0.12,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,10.0,0.0,200.0,300.0,0.0,810,2015-10-11 01:41:00,10,1
2285,20150385,20865,2015,10/11/2015 12:30 PM,2170,CENEX PIPELINE LLC,GLENDIVE TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,WEST GLENDIVE,DAWSON,MT,47.09855,-104.76009,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.0,0.5,0.0,NO,NO,YES,10/11/2015 12:31,10/11/2015 13:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,35.0,0.0,500.0,100.0,0.0,5935,2015-10-11 12:30:00,10,12
2286,20150394,21758,2015,10/12/2015 2:35 AM,39349,"USG WHEATLAND PIPELINE, LLC",WHEATLAND PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,MCKENZIE,ND,47.732308,-103.743398,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,27.0,0.0,25.0,2.0,NO,NO,YES,10/12/2015 3:25,10/13/2015 18:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16701.0,1080.0,0.0,246810.0,110540.0,0.0,375131,2015-10-12 02:35:00,10,2
2287,20150402,21273,2015,10/12/2015 9:54 AM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE CO.,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,0,WESTON,WY,50.839319,-104.469536,CORROSION,EXTERNAL,1.0,0.0,0.0,1.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,40.0,500.0,0.0,0.0,600.0,2240,2015-10-12 09:54:00,10,9
2288,20150399,20893,2015,10/12/2015 11:30 AM,31957,KINDER MORGAN WINK PIPELINE LLC ,"20"" WINK TO EL PASO",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,ORLA,LOVING,TX,31.80148,-103.79509,CORROSION,EXTERNAL,17.0,0.0,9.0,8.0,NO,NO,YES,10/12/2015 11:09,10/14/2015 15:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,792.0,0.0,0.0,162000.0,0.0,174792,2015-10-12 11:30:00,10,11
2289,20150398,20892,2015,10/13/2015 10:00 AM,18718,SUNOCO PIPELINE L.P.,DIBOLL STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,DIBOLL,ANGELINA,TX,31.15885,-94.67583,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0.6,0.0,0.6,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,26.0,0.0,0.0,0.0,0.0,5026,2015-10-13 10:00:00,10,10
2290,20150397,20891,2015,10/13/2015 8:00 PM,18718,SUNOCO PIPELINE L.P.,ICEDALE TANK FARM,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,HONEYBROOK,CHESTER,PA,40.069353,-75.829062,INCORRECT OPERATION,INCORRECT VALVE POSITION,215.0,0.0,215.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4892.0,0.0,19000.0,24000.0,0.0,47892,2015-10-13 20:00:00,10,20
2291,20150403,21319,2015,10/15/2015 7:45 AM,18718,SUNOCO PIPELINE L.P.,GOODRICH STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,GOODRICH,POLK,TX,30.61843,-94.96992,CORROSION,INTERNAL,10.0,0.0,0.0,10.0,NO,NO,YES,10/15/2015 7:45,10/15/2015 18:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,428.0,0.0,8200.0,104956.0,0.0,123584,2015-10-15 07:45:00,10,7
2292,20150405,21141,2015,10/15/2015 4:10 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",KINDERMORGAN PERTH AMBOY TERMINALS,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,PERTH AMBOY,MIDDLESEX,NJ,40.523327,-74.256013,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.2,0.0,0.0,0.2,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,4000.0,200000.0,304000,2015-10-15 16:10:00,10,16
2293,20150406,21140,2015,10/15/2015 4:10 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",KINDERMORGAN PERTH AMBOY TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,PERTH AMBOY,MIDDLESEX,NJ,40.523327,-74.256013,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.2,0.0,0.0,0.2,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172000.0,0.0,0.0,0.0,3000.0,200000.0,375000,2015-10-15 16:10:00,10,16
2294,20150401,21463,2015,10/15/2015 4:25 PM,31454,"NUSTAR LOGISTICS, L.P.",05P SOUTHLAKE PIPELINE,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,0,WICHITA,TX,34.105033,-98.84851,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.41,0.0,0.41,0.0,NO,NO,YES,10/15/2015 16:35,10/16/2015 17:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42525.0,35.0,0.0,1285.0,0.0,3739.0,47584,2015-10-15 16:25:00,10,16
2295,20150400,20898,2015,10/16/2015 12:00 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,GALENA PARK,HARRIS,TX,29.7525,-95.20551,CORROSION,INTERNAL,1.0,0.0,1.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,88.0,0.0,4500.0,500.0,0.0,32088,2015-10-16 12:00:00,10,12
2296,20150404,21669,2015,10/16/2015 2:02 PM,1845,"BUCKEYE PARTNERS, LP",162,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,WILLEYS,CHRISTIAN,IL,39.59606,-89.2332,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,24.0,0.0,12.0,12.0,NO,NO,YES,10/16/2015 15:03,10/17/2015 16:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,1800.0,0.0,150000.0,75000.0,0.0,436800,2015-10-16 14:02:00,10,14
2297,20150412,21033,2015,10/19/2015 5:00 AM,39183,"MEDALLION OPERATING COMPANY, LLC",REAGAN FACILITY,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,REAGAN,TX,31.54937,-101.363,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,0.0,0.0,2.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,80.0,0.0,0.0,14000.0,0.0,15280,2015-10-19 05:00:00,10,5
2298,20150411,21146,2015,10/19/2015 10:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,AEGIS PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,SULPHUR,CALCASIEU,LA,30.164856,-93.35175,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.05,0.0,0.0,0.05,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,1.0,0.0,0.0,0.0,0.0,162001,2015-10-19 10:00:00,10,10
2299,20150416,20919,2015,10/20/2015 7:30 AM,4906,EXXONMOBIL PIPELINE CO,BAYTOWN PRODUCTS 3 PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,BAYTOWN,HARRIS,TX,29.73667,-95.02522,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.89,0.0,0.89,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,75.0,0.0,5000.0,20000.0,0.0,25575,2015-10-20 07:30:00,10,7
2300,20150420,21119,2015,10/21/2015 9:15 AM,2552,COLONIAL PIPELINE CO,BATON ROUGE JUNCTION TANK FARM #2,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,13.6,0.0,13.6,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,132000.0,0.0,0.0,133000,2015-10-21 09:15:00,10,9
2301,20150414,20917,2015,10/21/2015 9:50 AM,1845,"BUCKEYE PARTNERS, LP",LIMA STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,LIMA,ALLEN,OH,40.6972222,-84.1272222,CORROSION,EXTERNAL,0.23,0.0,0.23,0.0,NO,NO,YES,10/21/2015 11:27,10/22/2015 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,30.0,0.0,26000.0,250.0,0.0,46280,2015-10-21 09:50:00,10,9
2302,20150410,21058,2015,10/22/2015 6:05 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,TX CITY TK FARM,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,TEXAS CITY,GALVESTION,TX,29.345095,-94.935211,CORROSION,INTERNAL,100.0,0.0,100.0,0.0,NO,NO,YES,10/22/2015 6:05,10/23/2015 14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351261.0,3000.0,0.0,0.0,0.0,0.0,354261,2015-10-22 06:05:00,10,6
2303,20150395,21135,2015,10/22/2015 10:26 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,MESA FAIN LATERAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),0,MASTERSON,POTTER,TX,35.539578,-101.896958,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.5,0.0,0.0,0.5,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,0.0,0.0,0.0,0.0,70,2015-10-22 10:26:00,10,10
2304,20150407,21055,2015,10/22/2015 11:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,MIDLAND,MIDLAND,TX,32.021937,-102.016177,CORROSION,INTERNAL,100.0,0.0,100.0,0.0,NO,NO,YES,10/22/2015 11:30,10/23/2015 9:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72117.0,3000.0,0.0,0.0,0.0,0.0,75117,2015-10-22 11:30:00,10,11
2305,20150417,21825,2015,10/23/2015 11:20 AM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,GALENA PARK,HARRIS,TX,29.74734,-95.20455,CORROSION,INTERNAL,522.0,0.0,517.0,5.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,42000.0,0.0,25000.0,15000.0,10000.0,107000,2015-10-23 11:20:00,10,11
2306,20150418,21077,2015,10/23/2015 7:50 PM,39023,DOUBLE EAGLE PIPELINE LLC,MCMULLEN PUMP STATION ,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,CALLIHAM,MCMULLEN,TX,28.43916,-98.334664,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.7,0.0,1.7,0.0,NO,NO,YES,10/23/2015 20:21,10/26/2015 16:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,74.0,0.0,6000.0,4375.0,0.0,19949,2015-10-23 19:50:00,10,19
2307,20150422,20928,2015,10/24/2015 6:02 AM,300,"PLAINS PIPELINE, L.P.",BUMPUS STATION,ONSHORE,TANK,CRUDE OIL,0,0,WHITE OAK,GREGG,TX,32.511567,-94.850293,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,40.0,0.0,40.0,0.0,NO,NO,YES,10/24/2015 0:16,10/24/2015 15:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,18000.0,1200.0,0.0,19550,2015-10-24 06:02:00,10,6
2308,20150423,21507,2015,10/26/2015 9:30 AM,2387,CITGO PIPELINE CO,SOUR LAKE BREAKOUT STATION ,ONSHORE,TANK,CRUDE OIL,0,0,0,HARDIN COUNTY,TX,30.145766,-94.404044,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,1064.0,0.0,1044.0,20.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,840.0,0.0,750000.0,25000.0,0.0,1775840,2015-10-26 09:30:00,10,9
2309,20150409,20912,2015,10/26/2015 12:10 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,JONES CREEK STATION,ONSHORE,TANK,CRUDE OIL,0,0,JONES CREEK,BRAZORIA,TX,28.951204,-95.433627,ALL OTHER CAUSES,MISCELLANEOUS,0.5,0.0,0.5,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,16200,2015-10-26 12:10:00,10,12
2310,20150426,21503,2015,10/27/2015 12:52 PM,31957,KINDER MORGAN WINK PIPELINE LLC ,WINK STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,WINK,WINKLER,TX,31.76762,-103.17699,CORROSION,INTERNAL,14.0,0.0,14.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,658.0,0.0,6000.0,15000.0,0.0,46658,2015-10-27 12:52:00,10,12
2311,20150421,20927,2015,10/27/2015 2:30 PM,18718,SUNOCO PIPELINE L.P.,NOME STATION (SCRAPER TRAP),ONSHORE,UNDERGROUND,CRUDE OIL,0,0,NOME,JEFFERSON,TX,30.01172,-94.4075,CORROSION,INTERNAL,0.5,0.0,0.5,0.0,NO,NO,YES,10/27/2015 14:38,10/27/2015 17:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000,2015-10-27 14:30:00,10,14
2312,20150408,20986,2015,10/27/2015 4:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,MIDLAND STATION,ONSHORE,TANK,CRUDE OIL,0,0,MIDLAND,MIDLAND,TX,32.021211,-102.012516,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,45.0,0.0,45.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14251.0,1600.0,0.0,0.0,0.0,0.0,15851,2015-10-27 16:00:00,10,16
2313,20150424,21233,2015,10/28/2015 1:24 PM,18718,SUNOCO PIPELINE L.P.,"NOME TO DANIEL'S JCT. 4""",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,NOME,JEFFERSON,TX,30.07415,-94.41013,CORROSION,INTERNAL,5.0,0.0,2.0,3.0,NO,NO,YES,10/28/2015 13:37,12/12/2015 11:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,128.0,0.0,87826.0,176882.0,0.0,274836,2015-10-28 13:24:00,10,13
2314,20150427,21079,2015,10/28/2015 3:01 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",FOUR CORNERS PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,ARTESIA,EDDY,NM,32.847106,-104.390717,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.35,0.0,0.0,0.35,NO,NO,YES,10/28/2015 15:01,10/28/2015 17:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,50.0,0.0,1000.0,5000.0,0.0,6350,2015-10-28 15:01:00,10,15
2315,20150415,20918,2015,10/29/2015 5:56 AM,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,CUSHING,PAYNE,OK,35.95902,-96.75327,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.29,0.0,0.29,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,1000.0,5100.0,0.0,6600,2015-10-29 05:56:00,10,5
2316,20150381,21275,2015,10/29/2015 10:45 AM,32537,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,TRANSITION AREA,CRUDE OIL,0,0,0,WESTON,WY,43.87591331,-104.51977397,CORROSION,EXTERNAL,9.0,0.0,5.0,4.0,NO,NO,YES,10/21/2015 12:00,10/22/2015 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,160.0,0.0,800.0,0.0,0.0,1060,2015-10-29 10:45:00,10,10
2317,20150425,21205,2015,10/29/2015 11:30 AM,18718,SUNOCO PIPELINE L.P.,LIBERTY STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,LIBERTY,LIBERTY,TX,30.07313,-94.78327,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.36,0.0,0.36,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000,2015-10-29 11:30:00,10,11
