accident_date_time,operator_name,pipeline_facility_name,pipeline_location,pipeline_type,liquid_type,accident_city,accident_country,accident_state,accident_latitude,accident_longitude,cause_category,cause_subcategory,unintentional_release_barrels,intentional_release_barrels,liquid_recovery_barrels,net_loss_barrels,liquid_ignition,liquid_explosion,pipeline_shutdown,public_evacuations,operator_employee_injuries,operator_contractor_injuries,emergency_responder_injuries,other_injuries,public_injuries,all_injuries,operator_employee_fatalities,operator_contractor_fatalities,emergency_responder_fatalities,other_fatalities,public_fatalities,all_fatalities,property_damage_costs,lost_commodity_costs,public_private_property_damage_costs,emergency_response_costs,environmental_remediation_costs,other_costs,all_costs
2016-01-08 08:29:00,COLONIAL PIPELINE CO,LINE 1 BATON ROUGE TO COLLINS,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GREENSBURG,ST. HELENA,LA,30.92979,-90.82982,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",2853.5,0.0,19.5,2834.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,360000.0,10000.0,75000.0,3680000.0,0.0,4200000
2016-01-08 14:15:00,MID - VALLEY PIPELINE CO,HEBRON STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,BURLINGTON,BOONE,KY,39.0355,-84.6902,CORROSION,INTERNAL,10.0,0.0,10.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13430.0,0.0,0.0,30370.0,0.0,0.0,43800
2016-01-11 11:23:00,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",CONWAY WEST,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MCPHERSON,MCPHERSON,KS,38.37783053,-97.83460727,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,140.0,0.0,0.0,140.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10160.0,0.0,26000.0,4000.0,0.0,50160
2016-01-12 03:20:00,"MAGELLAN PIPELINE COMPANY, LP",WEST TULSA EXPLORER,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",TULSA,TULSA,OK,36.13064,-96.02448,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,11.0,0.0,10.0,1.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,0.0,8000.0,12500.0,0.0,23000
2016-01-12 10:45:00,COLONIAL PIPELINE CO,PORT SOCONY DELIVERY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",STATEN ISLAND,RICHMOND,NY,40.548003,-74.238058,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.31,0.0,0.3,0.01,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,26.0,0.0,0.0,25000.0,0.0,26026
2016-01-12 11:40:00,MARATHON PIPE LINE LLC,GALVESTON BAY REFINERY - BAYTOWN 8 INCH,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",TEXAS CITY,GALVESTON ,TX,29.366003,-94.929943,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.0,0.0,0.2,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,14
2016-01-13 06:30:00,ENTERPRISE CRUDE PIPELINE LLC,LYNCH STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,HOBBS,LEA,NM,32.53707,-103.52274,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,0.0,2.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,60.0,0.0,0.0,0.0,0.0,3560
2016-01-13 09:50:00,ENTERPRISE CRUDE PIPELINE LLC,HOBBS STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,HOBBS,LEA,NM,32.650659,-103.139764,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.5,0.0,0.5,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,15.0,0.0,0.0,0.0,0.0,1515
2016-01-13 13:10:00,"MAGELLAN TERMINALS HOLDINGS, LP",CENTRAL CUSHING TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.94498,-96.74822,CORROSION,INTERNAL,1.0,0.0,1.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,100.0,0.0,411.0,0.0,0.0,20511
2016-01-15 04:30:00,ENTERPRISE PRODUCTS OPERATING LLC,BURDEN JUNCTION TO COFFEYVILLE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",COFFEYVILLE,MONTGOMERY,KS,37.058121,-95.634147,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,169.0,238.0,20.0,149.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152000.0,8319.0,0.0,400000.0,0.0,2500.0,562819
2016-01-15 17:30:00,WILLIAMS FIELD SERVICES,OVERLAND PASS PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",CUSHING,CARBON COUNTY,WY,41.6514111,-107.8231666,NATURAL FORCE DAMAGE,TEMPERATURE,1.1,0.0,0.0,1.1,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1000.0,0.0,0.0,0.0,0.0,1200
2016-01-15 19:00:00,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",MORIARTY TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MORIARTY,TORRANCE,NM,34.998458,-106.023817,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.0,0.0,0.24,YES,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108000.0,50.0,0.0,1000.0,5000.0,0.0,114050
2016-01-17 14:05:00,IMTT-BAYONNE,IMTT-BAYONNE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BAYONNE,HUDSON,NJ,40.661111,-74.110595,CORROSION,INTERNAL,519.0,0.0,200.0,319.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19951.0,0.0,28000.0,10000.0,19951.0,77902
2016-01-18 10:15:00,EXXONMOBIL OIL CORP - WEST COAST,MIDWAY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,KERN,CA,35.225037,-119.55979,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.48,0.0,0.48,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500
2016-01-19 15:35:00,TESORO HIGH PLAINS PIPELINE COMPANY LLC,TESORO HIGH PLAINS PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,MCKENZIE,ND,47.86055,-103.9325,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.0,1.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,30.0,0.0,5000.0,0.0,0.0,7530
2016-01-20 07:25:00,SUNOCO PIPELINE L.P.,EAGLE POINT TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WESTVILLE,GLOUCESTER,NJ,39.8653,-75.1379,NATURAL FORCE DAMAGE,TEMPERATURE,1.4,0.0,1.4,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,6000.0,7500.0,0.0,13616
2016-01-20 08:05:00,JAYHAWK PIPELINE LLC,FREES STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,BARTON,KS,38.623253,-98.533735,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.6,0.0,0.75,0.85,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.0,0.0,4883.0,5000.0,1600.0,11606
2016-01-21 15:34:00,ENTERPRISE PRODUCTS OPERATING LLC,OLTON STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HALFWAY,HALE ,TX,34.217554,-102.031489,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,3.0,0.0,1.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,200
2016-01-22 09:00:00,WEST SHORE PIPELINE CO,DES PLAINES,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ARLINGTON HEIGHTS,COOK,IL,42.024238,-87.950772,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.0,0.0,1.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,100.0,0.0,5000.0,10000.0,0.0,22600
2016-01-22 15:00:00,"KINDER MORGAN LIQUID TERMINALS, LLC",PASADENA,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.72536,-95.20334,CORROSION,INTERNAL,485.0,0.0,484.0,1.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71841.0,51000.0,0.0,39780.0,125658.0,807540.0,1095819
2016-01-22 16:30:00,"ONEOK NGL PIPELINE, LLC","ONEOK #1- 10"" LAKE COLORADO CITY TO CR 349 ",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",CUSHING,NOLAN,TX,32.431944,-101.44,CORROSION,EXTERNAL,0.02,0.0,0.0,0.02,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,3.0,0.0,50.0,300.0,0.0,75353
2016-01-22 17:30:00,COLONIAL PIPELINE CO,PELHAM JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PELHAM,SHELBY,AL,33.28207,-86.803177,CORROSION,EXTERNAL,2.67,0.0,2.67,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,5000.0,19000.0,0.0,24300
2016-01-23 07:10:00,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT CRUDE TERMINAL,ONSHORE,TANK,CRUDE OIL,BEAUMONT,JEFFERSON,TX,30.008867,-94.054261,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,1.0,0.0,1.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,25.0,0.0,0.0,18000.0,0.0,25025
2016-01-23 10:00:00,"DELEK LOGISTICS OPERATING, LLC.","PALINE PIPELINE COMPANY 10"" MAIN",ONSHORE,UNDERGROUND,CRUDE OIL,CUSHING,TYLER,TX,30.6337,-94.21708,CORROSION,EXTERNAL,180.0,0.0,160.0,20.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56130.0,1050.0,25000.0,169052.0,465186.0,20000.0,736418
2016-01-26 08:00:00,PHILLIPS 66 PIPELINE LLC,AM-10 / BORGER PRODUCTS TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BORGER,HUTCHINSON,TX,35.719298,-101.353026,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2.8,0.0,2.8,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,90.0,0.0,0.0,5000.0,0.0,5290
2016-01-26 08:35:00,ENTERPRISE PRODUCTS OPERATING LLC,SEYMOUR TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SEYMOUR,JACKSON,IN,39.025364,-85.850245,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,533.0,0.0,480.0,53.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,23722.0,0.0,0.0,120000.0,0.0,149322
2016-01-26 10:45:00,"GENESIS PIPELINE USA, L.P.",JAY STATION,ONSHORE,TANK,CRUDE OIL,JAY,SANTA ROSA,MS,30.958681,-87.179142,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,11.0,0.0,11.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47000.0,352.0,40000.0,60000.0,30000.0,0.0,177352
2016-01-27 14:00:00,COLONIAL PIPELINE CO,GREENSBORO JUNCTION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GREENSBORO,GUILFORD,NC,36.06684,-79.93512,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,11.0,0.0,11.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,700.0,0.0,17000.0,15000.0,0.0,50700
2016-01-27 14:04:00,TESORO HIGH PLAINS PIPELINE COMPANY LLC,TESORO HIGH PLAINS PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,MCKENZIE,ND,47.80327,-102.8791,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,22.1,0.0,22.1,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,15000
2016-01-28 08:00:00,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,30.010784,-94.058079,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.1,0.0,0.1,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,6.0,0.0,0.0,5000.0,0.0,15006
2016-01-28 21:00:00,GLASS MOUNTAIN PIPELINE,TROJAN INJECTION STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,MUTUAL,WOODWARD,OK,36.162774,-97.113141,ALL OTHER CAUSES,MISCELLANEOUS,20.0,0.0,20.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1400.0,0.0,28600.0,0.0,30600
2016-01-29 10:00:00,"PLAINS PIPELINE, L.P.",FT LARAMIE,ONSHORE,ABOVEGROUND,CRUDE OIL,FORT LARAMIE,GOSHEN,WY,42.12294,-104.30346,CORROSION,EXTERNAL,0.36,0.0,0.36,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,50.0,0.0,500.0,1000.0,0.0,2050
2016-01-29 10:20:00,PLANTATION PIPE LINE CO,BATON ROUGE TANK FARM,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BATON ROUGE,EAST BATON ROUGE,LA,30.54775,-91.169104,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.02,0.0,1.02,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,40.0,0.0,9100.0,0.0,0.0,9490
2016-01-29 14:40:00,BP PIPELINE (NORTH AMERICA) INC.,MOKENA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,MOKENA,WILL,IL,41.5543361,-87.8866028,CORROSION,INTERNAL,0.59,0.0,0.59,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,15.0,0.0,3000.0,22000.0,0.0,75015
2016-01-30 08:35:00,COLONIAL PIPELINE CO,"LINE 02, LOC 0402",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PELHAM,SHELBY,AL,33.28139,-86.75917,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.02,0.0,2.9,0.12,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,300.0,250000.0,275000.0,75000.0,0.0,725300
2016-01-31 13:05:00,"NUTAAQ PIPELINE, LLC",NUTAAQ - BADAMI SALES PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,NORTH SLOPE BOROUGH,AK,70.10762,-147.38633,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.01,0.0,0.01,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1800.0,0.0,0.0,1802
2016-02-01 11:57:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",SUPERIOR TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,SUPERIOR,DOUGLAS,WI,46.68329,-92.05718,ALL OTHER CAUSES,MISCELLANEOUS,104.0,0.0,104.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.0,20.0,0.0,11142.0,9610.0,0.0,22764
2016-02-03 08:15:00,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.07056,-96.4742,CORROSION,INTERNAL,4.0,0.0,0.5,3.5,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22350.0,101.0,0.0,7500.0,12500.0,0.0,42451
2016-02-03 18:00:00,MID - VALLEY PIPELINE CO,LIMA TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,LIMA,ALLEN,OH,40.70498,-84.12751,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.2,0.0,1.2,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,10000.0,4000.0,0.0,15000
2016-02-07 08:15:00,"PLAINS PIPELINE, L.P.",GOLDSMITH STATION,ONSHORE,TANK,CRUDE OIL,GOLDSMITH,ECTOR,TX,31.136868,-102.192539,CORROSION,INTERNAL,300.0,0.0,300.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,1120.0,0.0,9960.0,0.0,2000.0,43080
2016-02-07 08:45:00,WYOMING PIPELINE COMPANY,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,WESTON,WY,43.832639,-104.31971,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,80.0,0.0,70.0,10.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,3200.0,400.0,0.0,0.0,4020
2016-02-08 14:00:00,TIDELANDS OIL PRODUCTION COMPANY,XY TO ZWP OIL SHIPPING LINE,ONSHORE,ABOVEGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.764961,-118.209047,CORROSION,INTERNAL,0.5,0.0,0.5,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,0.0,3000.0,0.0,0.0,4015
2016-02-08 19:40:00,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT CRUDE TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,BEAUMONT,JEFFERSON,TX,30.008867,-94.054261,INCORRECT OPERATION,INCORRECT INSTALLATION,1.0,0.0,1.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,30.0,0.0,0.0,8000.0,0.0,9530
2016-02-10 08:15:00,COLONIAL PIPELINE CO,REMINGTON STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIDLAND,FAUQUIER,VA,38.55560816,-77.70980577,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.5,0.0,1.5,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,1000.0,0.0,1150
2016-02-10 13:25:00,ENTERPRISE PRODUCTS OPERATING LLC,LEBANON TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LEBANON,WARREN,OH,39.484724,-84.222653,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,69.0,0.0,69.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,2523.0,0.0,0.0,76229.0,0.0,97752
2016-02-11 08:30:00,ENTERPRISE PRODUCTS OPERATING LLC,BEAUMONT TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,30.01372,-94.055864,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.1,0.0,0.0,0.1,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465816.0,5.0,0.0,0.0,5000.0,0.0,470821
2016-02-11 09:20:00,SUNOCO PIPELINE L.P.,"TRUSCOTT TO CHILDRESS 10""",ONSHORE,UNDERGROUND,CRUDE OIL,CHILDRESS,CHILDRESS,TX,34.32184,-100.24492,CORROSION,EXTERNAL,20.0,0.0,5.0,15.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,341.0,0.0,30000.0,262899.0,0.0,368240
2016-02-11 19:55:00,"FRONTIER ENERGY SERVICES, L.L.C.",HOLLY STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,EDDY,NM,32.063649,-104.1339,INCORRECT OPERATION,INCORRECT VALVE POSITION,100.0,0.0,40.0,60.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,105000.0,80000.0,0.0,188000
2016-02-12 08:00:00,"JP ENERGY PERMIAN, LLC",SILVER DOLLAR PIPELINE ,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,CROCKETT,TX,30.942414,-101.357894,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,8.0,0.0,8.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,5000.0,2000.0,0.0,7300
2016-02-12 13:29:00,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA WEST LEG ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",CUSHING,HENRY,IA,41.11988,-91.647847,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.29,0.0,0.0,0.29,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,12.0,0.0,0.0,0.0,0.0,4092
2016-02-12 19:45:00,"ROADRUNNER PIPELINE, L.L.C.",ROADRUNNER RECEIVING STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,"NEAR SUNDOWN, TEXAS",HOCKLEY COUNTY,TX,33.40752,-102.44847,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,34.0,0.0,20.0,14.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,900.0,0.0,1000.0,5000.0,0.0,11900
2016-02-14 08:05:00,ENBRIDGE STORAGE (CUSHING) L.L.C.,CUSHING CENTRAL TERMINAL,ONSHORE,TANK,CRUDE OIL,CUSHING,PAYNE,OK,35.94596,-96.76296,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,152.0,0.0,152.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62000.0,5300.0,0.0,80000.0,40000.0,0.0,187300
2016-02-14 09:00:00,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.07073,-96.47442,CORROSION,INTERNAL,195.0,0.0,175.0,20.0,NO,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,520.0,0.0,6500.0,35000.0,0.0,47020
